Athlete ID,Athlete Last Name,Weight(K),Age,Gender,Event Name,Event Date,Event Location,Event Country,Event Weather,Event Results,Event Rank,Event Record,event_surface,Notes,Event_Temp in C,Event_Temp in K
2212,Taylor,60,26,M,400m,6/6/19,Stadium A,China,4,231.78,2,FALSE,Concrete,Close finish,24,297.15
2213,Walker,83,32,M,100m,7/3/19,Field B,Canada,5,13.93,5,FALSE,Asphalt,Challenging race,20,293.15
2219,Diggs,70,31,M,3000m,5/7/22,Stadium A,Brazil,3,238.59,1,TRUE,Grass,Good competition,26,299.15
2222,Garza,61,26,M,100m,7/12/19,Track C,Mexico,1,148.23,2,TRUE,Sand,Enjoyed the event,25,298.15
2229,Solorio,69,32,M,1500m,2/2/22,Field B,South Korea,2,118.96,4,TRUE,Concrete,Great race,17,290.15
2232,Reiter,83,31,M,400m,12/19/21,Field B,China,5,38.94,2,FALSE,Asphalt,Good competition,22,295.15
2233,Wilson,90,31,M,200m,2/11/23,Arena D,Vietnam,4,223.2,2,TRUE,Dirt,Good competition,27,300.15
2234,Casey,66,29,M,100m,9/27/21,Arena D,India,4,63.32,2,TRUE,Gravel,Wet conditions,32,305.15
2235,Villeda,65,31,M,200m,11/11/19,Field B,India,4,49.27,4,TRUE,Sand,Amazing crowd,35,308.15
2236,Hampson,80,25,M,3000m,8/27/23,Arena D,Brazil,4,16.22,2,FALSE,Asphalt,Nice atmosphere,24,297.15
2238,Newton,70,33,M,400m hurdles,11/28/19,Field B,Brazil,5,124.69,3,FALSE,Gravel,Wet conditions,29,302.15
2240,Haines,82,32,M,200m,10/18/22,Field B,Mexico,1,188.75,1,TRUE,Turf,Great race,22,295.15
2244,Grey,85,26,M,110m hurdles,4/25/21,Field B,China,3,102.89,3,TRUE,Asphalt,Close finish,22,295.15
2245,Mcqueen,83,35,M,100m,5/18/21,Field B,India,5,284.74,4,TRUE,Track,Nice atmosphere,34,307.15
2251,Maciasz,61,35,M,100m,6/26/20,Field B,Mexico,2,220.62,2,FALSE,Sand,Personal best!,21,294.15
2254,Mcgowan,61,21,M,400m hurdles,4/16/22,Arena D,UK,1,58.31,3,FALSE,Concrete,Rainy event,23,296.15
2260,Dowty,90,21,M,400m hurdles,10/6/20,Field B,India,5,250.15,4,FALSE,Concrete,Nice atmosphere,26,299.15
2262,Philbeck,74,34,M,3000m,11/1/22,Field B,Brazil,2,85.53,5,FALSE,Grass,Personal best!,25,298.15
2268,Hicks,60,29,M,800m,1/20/20,Field B,South Korea,5,248.23,3,TRUE,Sand,Hot and humid,35,308.15
2273,Madden,60,21,M,110m hurdles,8/7/22,Field B,Canada,4,101.59,2,FALSE,Asphalt,Cold day,16,289.15
2276,Bryant,70,30,M,100m,1/1/22,Stadium A,UK,2,82.28,1,FALSE,Asphalt,Fast race,16,289.15
2282,Ashpole,67,22,M,400m,11/9/19,Field B,USA,2,86.6,1,FALSE,Asphalt,New personal record!,35,308.15
2285,Lewis,66,29,M,200m,1/19/20,Track C,India,2,24.64,3,TRUE,Grass,Hot weather,37,310.15
2286,Riddle,70,22,M,1500m,10/10/22,Track C,Brazil,2,274.69,1,FALSE,Sand,Hot and humid,25,298.15
2287,Hartman,69,26,M,800m,3/30/19,Track C,USA,4,166.62,2,FALSE,Asphalt,Hot weather,24,297.15
2289,Nielson,70,22,M,3000m,4/11/21,Stadium A,USA,5,291.8,3,TRUE,Asphalt,Nice atmosphere,26,299.15
2290,Smith,90,29,M,200m,9/24/21,Field B,India,5,58.63,1,FALSE,Concrete,Great event,25,298.15
2292,Goldtrap,71,22,M,100m,12/21/23,Field B,Vietnam,3,178.62,2,TRUE,Gravel,Nice atmosphere,25,298.15
2294,Jones,66,24,M,800m,3/19/19,Field B,Vietnam,1,101.24,5,TRUE,Asphalt,Great race,29,302.15
2301,Ratledge,66,23,M,100m,4/18/19,Field B,Vietnam,2,167.05,5,FALSE,Gravel,Wet conditions,16,289.15
2302,Martin,75,35,M,100m,9/2/21,Field B,Mexico,4,147.01,1,TRUE,Gravel,New personal record!,35,308.15
2306,Christen,81,21,M,400m,8/3/22,Field B,India,1,76.09,3,FALSE,Track,Wet conditions,20,293.15
2311,Hodges,61,33,M,800m,11/6/21,Track C,South Korea,2,224.28,2,FALSE,Grass,Hot and humid,36,309.15
2313,Perry,89,23,M,100m,5/16/21,Field B,Canada,5,101.92,3,TRUE,Track,Enjoyed the event,22,295.15
2314,Fong,64,31,M,1500m,3/28/20,Track C,India,3,69.26,1,TRUE,Sand,Good competition,26,299.15
2316,Beaudry,74,22,M,200m,12/19/21,Stadium A,Brazil,4,267.13,2,TRUE,Turf,Windy day,21,294.15
2317,Johanson,69,31,M,400m,1/18/19,Stadium A,Mexico,4,52.06,4,FALSE,Concrete,Great race,16,289.15
2320,Mraz,74,21,M,1500m,11/10/19,Track C,USA,3,42.84,4,FALSE,Gravel,Rainy event,22,295.15
2324,Champagne,79,26,M,800m,10/30/21,Track C,Spain,4,145.65,2,FALSE,Dirt,Fast race,36,309.15
2329,Gay,75,30,M,3000m,4/26/23,Field B,Mexico,5,28.2,5,TRUE,Track,Enjoyed the event,31,304.15
2336,Abrams,61,29,M,100m,4/16/19,Track C,Canada,5,290.35,4,FALSE,Turf,Wet conditions,29,302.15
2338,Rynders,72,20,M,400m,2/26/19,Field B,Brazil,4,276.11,1,FALSE,Sand,Wet conditions,20,293.15
2339,Owens,87,24,M,3000m,6/12/23,Stadium A,Canada,3,222.09,2,TRUE,Concrete,Close finish,16,289.15
2341,Rogers,79,30,M,800m,10/18/22,Field B,Vietnam,1,260.74,5,TRUE,Grass,Fast race,19,292.15
2357,Rutherford,79,24,M,3000m,4/25/20,Arena D,Spain,5,158.34,2,FALSE,Asphalt,Great race,34,307.15
2361,Garcia,80,30,M,400m hurdles,8/29/22,Arena D,Brazil,3,245.27,4,TRUE,Gravel,Great event,22,295.15
2363,Barbee,82,23,M,200m,11/19/21,Arena D,USA,2,243.78,5,FALSE,Dirt,Close finish,28,301.15
2364,Gray,61,30,M,800m,9/27/19,Arena D,UK,4,70.23,3,TRUE,Sand,Great event,22,295.15
2367,Haskell,76,34,M,100m,7/15/20,Field B,China,4,260.69,3,TRUE,Dirt,Cloudy day,30,303.15
2372,Robertson,81,24,M,110m hurdles,11/5/20,Field B,Spain,4,154.9,3,TRUE,Concrete,Wet conditions,37,310.15
2374,Jones,79,30,M,400m,8/17/19,Stadium A,India,2,239.81,1,FALSE,Gravel,Personal best!,31,304.15
2376,White,74,25,M,400m hurdles,8/15/23,Field B,China,5,49.37,3,FALSE,Asphalt,Messy track,22,295.15
2378,Foster,82,35,M,3000m,9/27/23,Track C,Spain,3,135.25,5,TRUE,Grass,New personal record!,34,307.15
2384,Geesey,84,26,M,3000m,3/10/20,Track C,South Korea,5,211.17,5,FALSE,Asphalt,Close finish,25,298.15
2388,Wainwright,65,33,M,110m hurdles,6/3/21,Track C,Vietnam,4,73.51,5,FALSE,Turf,Windy day,25,298.15
2389,Coppedge,83,35,M,400m hurdles,3/19/23,Track C,India,1,103.49,1,TRUE,Asphalt,Nice atmosphere,19,292.15
2390,Johnston,69,33,M,200m,4/15/22,Arena D,Spain,4,39.93,2,FALSE,Dirt,Close finish,24,297.15
2395,Phillips,86,30,M,200m,11/15/21,Field B,Canada,2,295.59,1,FALSE,Sand,Rainy event,26,299.15
2397,Harvey,84,21,M,3000m,8/10/20,Stadium A,UK,3,267.05,5,TRUE,Turf,Enjoyed the event,17,290.15
2398,Harvey,75,33,M,110m hurdles,6/8/19,Stadium A,Vietnam,3,237.38,5,TRUE,Dirt,Enjoyed the event,33,306.15
2399,Lepage,60,35,M,200m,1/24/23,Stadium A,South Korea,1,95.25,3,FALSE,Concrete,Personal best!,37,310.15
2401,Murphy,86,30,M,3000m,2/12/23,Stadium A,China,3,211.08,1,TRUE,Concrete,Good competition,27,300.15
2403,Gibson,62,20,M,100m,4/16/20,Arena D,Mexico,2,122.39,4,FALSE,Track,Hot weather,21,294.15
2409,Mitchel,64,34,M,800m,10/28/21,Field B,Mexico,3,267.93,1,FALSE,Asphalt,Windy day,16,289.15
2410,Matthews,64,30,M,3000m,2/19/22,Track C,Vietnam,2,135.28,4,FALSE,Grass,Nice atmosphere,31,304.15
2411,Bloom,78,23,M,200m,2/10/19,Field B,Mexico,4,18.93,5,TRUE,Concrete,Good competition,33,306.15
2412,Guthrie,65,23,M,400m,11/9/23,Field B,India,5,290.4,2,FALSE,Sand,Messy track,28,301.15
2413,White,87,29,M,110m hurdles,10/14/19,Stadium A,Spain,2,110.55,3,FALSE,Track,Fast race,16,289.15
2417,Pitpitan,75,24,M,800m,2/26/20,Field B,China,1,33.76,5,TRUE,Concrete,Great event,29,302.15
2421,Hutchings,77,30,M,400m,7/27/22,Field B,Canada,1,152.5,4,FALSE,Gravel,Enjoyed the event,25,298.15
2422,Harvey,63,26,M,800m,9/10/23,Track C,Canada,1,57.8,1,FALSE,Asphalt,Amazing crowd,34,307.15
2423,Vaughn,74,28,M,100m,8/10/21,Arena D,China,3,57.79,5,TRUE,Sand,Amazing crowd,32,305.15
2426,Carmack,61,35,M,400m,3/29/19,Track C,USA,3,208.74,5,FALSE,Concrete,Good competition,32,305.15
2427,Brown,60,31,M,400m hurdles,8/20/22,Track C,Canada,5,31.69,2,TRUE,Dirt,Enjoyed the event,19,292.15
2430,Martin,63,34,M,400m hurdles,4/1/23,Field B,Spain,4,79.8,3,TRUE,Asphalt,Personal best!,24,297.15
2431,Stella,77,25,M,3000m,2/8/20,Stadium A,Mexico,4,298.3,1,FALSE,Concrete,Great race,27,300.15
2435,Rose,75,21,M,200m,12/11/23,Field B,South Korea,3,259.88,3,FALSE,Dirt,Personal best!,35,308.15
2436,Battaglia,78,22,M,1500m,3/25/20,Field B,Brazil,2,181.31,1,TRUE,Grass,Great race,31,304.15
2437,Smith,77,24,M,400m hurdles,12/16/21,Arena D,UK,4,287.92,4,FALSE,Concrete,Great race,31,304.15
2439,Phillips,78,20,M,800m,6/7/20,Arena D,Vietnam,5,72.77,5,TRUE,Gravel,Fast race,32,305.15
2445,Christensen,75,34,M,800m,11/6/20,Arena D,USA,2,32.72,2,TRUE,Asphalt,New personal record!,18,291.15
2449,Longway,83,23,M,1500m,3/12/19,Field B,UK,3,222.13,3,FALSE,Grass,Challenging race,19,292.15
2453,Jones,69,29,M,800m,12/22/19,Arena D,Vietnam,2,109.2,3,FALSE,Concrete,Hot weather,18,291.15
2457,Irick,84,22,M,100m,9/3/20,Field B,Brazil,3,77.25,4,TRUE,Dirt,Great race,33,306.15
2459,Nicholson,79,22,M,400m hurdles,5/8/22,Track C,UK,2,21.16,1,FALSE,Gravel,Enjoyed the event,30,303.15
2461,Sandoval,73,26,M,800m,6/15/22,Field B,China,5,172.49,5,TRUE,Turf,Challenging race,34,307.15
2462,Mcwhorter,86,31,M,1500m,1/15/20,Field B,Vietnam,5,60.05,2,FALSE,Turf,Personal best!,19,292.15
2465,Holm,82,31,M,1500m,2/28/19,Arena D,Canada,5,281.05,1,FALSE,Turf,Cloudy day,34,307.15
2466,Morgan,85,26,M,3000m,1/8/23,Stadium A,Canada,1,117.13,5,FALSE,Track,Great race,28,301.15
2467,Bachand,65,35,M,1500m,3/12/22,Field B,China,1,58.71,5,TRUE,Sand,New personal record!,27,300.15
2469,Campas,69,23,M,400m,4/19/22,Field B,China,5,292.28,5,FALSE,Grass,Windy day,22,295.15
2474,Coffman,79,22,M,200m,12/2/21,Arena D,UK,1,193.75,2,FALSE,Gravel,Cold day,33,306.15
2476,Halsted,87,30,M,1500m,10/26/23,Track C,India,3,285.75,5,FALSE,Asphalt,Rainy event,25,298.15
2477,Pierce,85,31,M,400m hurdles,9/10/20,Stadium A,Canada,5,228.4,3,FALSE,Grass,Personal best!,20,293.15
2479,Brazil,73,26,M,1500m,4/27/21,Track C,South Korea,1,146.69,1,TRUE,Concrete,Wet conditions,36,309.15
2483,Alpaugh,78,32,M,110m hurdles,8/14/22,Stadium A,UK,4,183.86,3,FALSE,Dirt,Fast race,31,304.15
2486,Freeman,67,24,M,800m,11/3/22,Stadium A,Mexico,5,173.62,3,FALSE,Sand,Close finish,31,304.15
2493,Boyd,83,27,M,1500m,4/11/21,Arena D,South Korea,1,284.76,3,TRUE,Turf,Great event,30,303.15
2495,Wu,60,31,M,100m,12/2/23,Track C,Mexico,3,264.98,3,FALSE,Track,Nice atmosphere,35,308.15
2498,Arroyo,79,29,M,400m hurdles,1/6/22,Arena D,Brazil,5,108.37,1,FALSE,Concrete,Great race,30,303.15
2500,Davis,68,24,M,100m,6/29/21,Stadium A,Canada,2,162.02,1,TRUE,Sand,Close finish,17,290.15
2501,Pipkins,74,34,M,400m hurdles,5/30/23,Field B,South Korea,4,59.77,3,FALSE,Sand,Hot and humid,35,308.15
2503,Lyons,82,34,M,400m hurdles,12/1/23,Arena D,Vietnam,5,162.49,1,TRUE,Asphalt,Fast race,33,306.15
2505,Sanderson,86,30,M,800m,8/20/19,Stadium A,Vietnam,1,127.27,5,TRUE,Grass,Good competition,28,301.15
2507,Bennett,69,33,M,100m,11/10/21,Stadium A,Spain,5,74.44,4,FALSE,Gravel,Cloudy day,27,300.15
2508,Vera,69,23,M,800m,7/4/22,Field B,UK,2,281.92,5,TRUE,Asphalt,Nice atmosphere,37,310.15
2509,Vanderwal,64,31,M,110m hurdles,11/11/23,Field B,Spain,4,247.57,4,FALSE,Asphalt,Hot weather,16,289.15
2512,Piper,78,34,M,200m,11/14/23,Field B,China,3,269.87,4,TRUE,Dirt,Windy day,24,297.15
2513,Capobianco,66,28,M,400m,10/17/22,Stadium A,South Korea,5,212.26,4,FALSE,Concrete,Hot and humid,28,301.15
2514,Brown,83,31,M,3000m,12/29/23,Stadium A,Mexico,4,211.44,3,FALSE,Asphalt,New personal record!,29,302.15
2520,Mast,87,22,M,1500m,10/5/20,Field B,China,3,59.62,1,FALSE,Asphalt,Cold day,21,294.15
2535,Wilkes,74,30,M,200m,4/24/19,Field B,Mexico,2,140.94,2,FALSE,Track,Nice atmosphere,26,299.15
2541,Silvia,89,29,M,110m hurdles,2/6/22,Stadium A,UK,4,284.06,4,TRUE,Gravel,Close finish,32,305.15
2545,Moore,87,29,M,400m,7/19/22,Track C,Spain,1,153.16,1,TRUE,Gravel,Wet conditions,37,310.15
2554,Thomas,85,24,M,400m,7/19/23,Field B,Vietnam,2,138.67,4,FALSE,Asphalt,Hot weather,21,294.15
2560,Anderson,67,28,M,110m hurdles,7/8/22,Track C,USA,5,137.2,1,TRUE,Dirt,Enjoyed the event,18,291.15
2561,Canaday,64,33,M,100m,3/7/22,Track C,Vietnam,1,198.92,5,TRUE,Dirt,Cloudy day,22,295.15
2562,Borchardt,75,31,M,400m hurdles,7/2/23,Arena D,UK,1,70.47,4,FALSE,Track,Hot weather,18,291.15
2565,Mahon,74,35,M,800m,12/7/21,Field B,UK,2,70.28,4,FALSE,Sand,New personal record!,28,301.15
2569,Chao,61,22,M,100m,12/14/19,Arena D,Vietnam,3,210.2,3,TRUE,Concrete,Enjoyed the event,31,304.15
2574,Alaniz,69,23,M,800m,4/29/20,Field B,Brazil,2,67.35,4,FALSE,Dirt,Great race,16,289.15
2576,Le,85,25,M,100m,7/26/23,Field B,Brazil,5,120.66,2,FALSE,Gravel,Challenging race,28,301.15
2578,Nez,86,30,M,400m,7/22/22,Field B,Brazil,3,113.59,4,TRUE,Turf,Good competition,21,294.15
2579,Gunter,82,23,M,200m,1/30/23,Stadium A,Canada,1,248.15,3,TRUE,Gravel,Messy track,36,309.15
2584,Robinson,78,27,M,400m hurdles,4/9/19,Field B,Mexico,1,102.92,4,TRUE,Track,Close finish,33,306.15
2586,Williams,61,31,M,100m,7/31/22,Field B,India,2,198.04,3,FALSE,Concrete,Close finish,19,292.15
2587,Reed,84,23,M,200m,3/10/19,Arena D,UK,3,224.36,4,TRUE,Dirt,New personal record!,32,305.15
2591,Jefferies,72,28,M,200m,11/5/22,Field B,South Korea,3,91.45,5,TRUE,Dirt,Close finish,19,292.15
2597,Ezell,61,35,M,200m,7/24/21,Field B,China,4,57.08,3,TRUE,Sand,Cloudy day,22,295.15
2598,Bridges,65,32,M,100m,1/13/22,Arena D,China,3,77.9,4,FALSE,Sand,Amazing crowd,16,289.15
2606,Natalie,88,22,M,200m,3/31/21,Stadium A,USA,3,229.53,3,FALSE,Grass,Rainy event,23,296.15
2608,Mcinnis,86,30,M,100m,10/18/22,Field B,Brazil,5,50.46,4,TRUE,Gravel,Fast race,21,294.15
2610,White,73,32,M,110m hurdles,4/17/19,Stadium A,Vietnam,5,45.08,2,TRUE,Dirt,New personal record!,34,307.15
2611,Alford,60,21,M,3000m,8/20/22,Arena D,Canada,5,222.82,4,FALSE,Grass,Great race,19,292.15
2614,Rink,70,31,M,200m,6/22/23,Track C,Canada,1,152.51,2,TRUE,Concrete,Amazing crowd,25,298.15
2616,Immediato,73,25,M,3000m,5/16/23,Track C,Spain,5,297.05,5,TRUE,Dirt,Nice atmosphere,28,301.15
2622,Branch,67,22,M,200m,8/2/19,Arena D,Spain,2,60.74,1,FALSE,Track,Personal best!,37,310.15
2623,Yates,65,22,M,100m,1/13/21,Arena D,USA,4,62.5,2,FALSE,Gravel,Great event,34,307.15
2625,Quiroz,65,34,M,200m,1/15/19,Field B,Mexico,2,114.25,2,TRUE,Track,Hot and humid,25,298.15
2626,Downing,90,28,M,110m hurdles,10/29/20,Field B,Canada,5,269.34,4,TRUE,Sand,Challenging race,30,303.15
2628,Zvorsky,81,27,M,400m,1/15/20,Stadium A,Vietnam,4,179.46,5,TRUE,Dirt,Nice atmosphere,23,296.15
2630,Hill,70,28,M,110m hurdles,9/15/20,Stadium A,India,2,185.25,2,TRUE,Asphalt,Cold day,34,307.15
2631,Styron,66,31,M,400m,6/11/23,Field B,Spain,1,141.64,5,FALSE,Gravel,Fast race,32,305.15
2633,Mcclung,85,20,M,800m,12/27/20,Arena D,Canada,3,83.36,2,TRUE,Dirt,Hot weather,16,289.15
2634,Green,77,30,M,100m,7/22/20,Track C,UK,3,288.4,5,TRUE,Sand,Messy track,29,302.15
2637,Riley,86,21,M,110m hurdles,11/23/22,Track C,South Korea,5,184.46,5,TRUE,Concrete,Rainy event,16,289.15
2638,Roark,88,27,M,200m,5/20/23,Arena D,UK,1,70.76,2,FALSE,Grass,Cold day,30,303.15
2639,Rodas,75,30,M,400m,12/9/20,Track C,India,4,38.71,1,FALSE,Concrete,Cold day,16,289.15
2640,Overcash,81,31,M,400m,8/9/21,Arena D,Mexico,4,16.1,3,TRUE,Grass,Rainy event,29,302.15
2644,Kmiecik,83,25,M,800m,10/18/20,Track C,Spain,5,91.79,3,FALSE,Sand,Cloudy day,22,295.15
2646,Johnson,89,32,M,200m,8/8/20,Track C,Spain,3,222.98,2,FALSE,Sand,Hot weather,20,293.15
2653,Brunner,74,20,M,110m hurdles,8/21/19,Stadium A,Brazil,3,123.64,1,TRUE,Turf,Great event,29,302.15
2668,Morris,65,21,M,110m hurdles,7/12/23,Arena D,Spain,2,172.5,4,FALSE,Track,Rainy event,30,303.15
2669,Miller,76,23,M,400m,7/9/23,Track C,USA,5,118.11,5,TRUE,Track,Close finish,29,302.15
2670,Paullin,76,30,M,400m,4/7/21,Arena D,UK,3,208.04,3,TRUE,Concrete,Great race,31,304.15
2671,Patch,60,32,M,400m hurdles,2/3/20,Track C,USA,5,140.76,3,TRUE,Turf,Hot weather,33,306.15
2674,Guerrero,81,21,M,800m,7/2/23,Arena D,Canada,2,161.39,3,FALSE,Concrete,Good competition,32,305.15
2675,Strand,78,26,M,3000m,11/23/19,Track C,UK,5,57.41,1,TRUE,Grass,New personal record!,19,292.15
2680,Blue,71,24,M,110m hurdles,5/23/22,Field B,Vietnam,5,26.78,1,TRUE,Grass,Hot and humid,16,289.15
2682,Folsom,87,33,M,100m,9/22/22,Field B,USA,4,281.95,4,TRUE,Track,Windy day,36,309.15
2688,Campbell,69,30,M,400m,4/4/22,Field B,UK,5,119.4,4,FALSE,Turf,Cold day,20,293.15
2689,Gentry,69,30,M,100m,11/23/22,Stadium A,USA,1,200.57,1,TRUE,Grass,Good competition,24,297.15
2694,Johnson,83,22,M,800m,9/15/20,Arena D,Vietnam,4,194.75,3,FALSE,Turf,Cold day,23,296.15
2698,Klatt,81,35,M,110m hurdles,9/24/20,Arena D,USA,4,123.72,1,FALSE,Grass,Wet conditions,26,299.15
2702,Barnes,63,22,M,110m hurdles,2/20/22,Stadium A,Vietnam,5,207.66,5,TRUE,Turf,New personal record!,24,297.15
2705,Gerard,60,25,M,3000m,1/13/21,Track C,Spain,5,30.53,2,FALSE,Dirt,Good competition,25,298.15
2706,Pecoraro,80,27,M,400m hurdles,12/16/23,Field B,India,5,180.16,1,FALSE,Turf,Rainy event,24,297.15
2707,Wilkey,70,35,M,800m,12/27/19,Field B,Vietnam,3,285.19,5,TRUE,Grass,Messy track,25,298.15
2708,Carter,77,30,M,3000m,3/5/20,Arena D,China,2,54.47,2,FALSE,Asphalt,Great race,20,293.15
2709,Minjares,62,33,M,200m,11/18/22,Track C,India,3,121.64,5,TRUE,Turf,Great event,29,302.15
2716,Ward,80,23,M,110m hurdles,7/5/22,Field B,Brazil,4,299.2,3,TRUE,Turf,Nice atmosphere,16,289.15
2718,Rabren,68,27,M,200m,2/6/22,Arena D,Vietnam,5,53.2,2,FALSE,Track,Wet conditions,34,307.15
2719,Mccall,67,21,M,110m hurdles,7/9/21,Field B,Canada,5,11.22,1,FALSE,Turf,Enjoyed the event,20,293.15
2721,Ellis,63,32,M,1500m,1/31/23,Arena D,China,4,12.64,1,TRUE,Turf,Hot and humid,20,293.15
2724,Walker,72,35,M,800m,12/18/22,Arena D,India,2,177.44,5,FALSE,Sand,Nice atmosphere,16,289.15
2727,Hart,86,21,M,400m,6/23/21,Stadium A,India,1,39.86,5,FALSE,Grass,Nice atmosphere,19,292.15
2729,Curry,87,34,M,400m,11/11/20,Stadium A,China,4,14.37,1,FALSE,Sand,Hot weather,26,299.15
2730,Stoviak,70,27,M,110m hurdles,1/21/23,Arena D,India,5,204.26,4,TRUE,Dirt,Cloudy day,20,293.15
2731,Warren,63,32,M,400m hurdles,6/25/22,Stadium A,South Korea,4,299.59,5,FALSE,Gravel,Messy track,21,294.15
2733,Baker,83,25,M,3000m,6/23/21,Arena D,USA,4,56.69,4,FALSE,Concrete,Wet conditions,23,296.15
2738,Carpenter,62,29,M,800m,9/11/20,Track C,Vietnam,4,48.76,4,TRUE,Turf,Cold day,18,291.15
2744,Porter,66,22,M,110m hurdles,2/9/23,Track C,South Korea,5,159.19,3,TRUE,Gravel,Rainy event,31,304.15
2747,Williams,60,26,M,1500m,12/21/23,Arena D,Vietnam,4,286.36,2,TRUE,Grass,Enjoyed the event,26,299.15
2749,Kulish,83,34,M,100m,7/24/22,Field B,Mexico,1,184.73,4,TRUE,Asphalt,Fast race,17,290.15
2751,Rodriquez,87,28,M,400m,9/21/21,Track C,,5,204.56,3,TRUE,Track,Windy day,29,302.15
2754,Kagawa,81,24,M,400m hurdles,7/27/19,Field B,,1,120.68,2,TRUE,Sand,Fast race,16,289.15
2757,Chism,77,26,M,400m hurdles,5/19/20,Field B,,4,90.76,5,TRUE,Grass,Good competition,34,307.15
2759,Zocklein,77,27,M,800m,9/7/19,Track C,,1,286.89,3,TRUE,Concrete,Close finish,27,300.15
2762,Ortiz,60,30,M,100m,9/19/20,Field B,,3,18.43,2,TRUE,Gravel,Rainy event,16,289.15
2764,Willardson,81,28,M,400m hurdles,8/11/20,Stadium A,,4,62.98,5,FALSE,Concrete,Fast race,21,294.15
2769,Twichell,73,33,M,3000m,10/11/21,Track C,,3,207.13,5,TRUE,Gravel,Hot weather,18,291.15
2771,Krys,86,31,M,200m,8/30/22,Field B,,1,79.57,3,TRUE,Asphalt,Close finish,17,290.15
2773,Fiala,84,22,M,3000m,8/17/22,Field B,,5,119,1,FALSE,Concrete,Rainy event,30,303.15
2776,Saunders,88,32,M,400m hurdles,9/8/23,Stadium A,,5,73.33,2,TRUE,Concrete,Wet conditions,22,295.15
2778,Nolden,68,23,M,100m,3/11/19,Stadium A,,1,84.66,4,FALSE,Turf,Hot weather,28,301.15
2791,Guinyard,84,27,M,110m hurdles,6/5/22,Field B,,3,291.22,5,TRUE,Grass,Cold day,22,295.15
2795,Bradley,83,30,M,1500m,5/6/20,Arena D,,3,103.22,4,TRUE,Asphalt,Rainy event,29,302.15
2796,Evans,84,22,M,400m hurdles,4/24/23,Arena D,,3,108.25,2,TRUE,Gravel,Challenging race,32,305.15
2798,Broglio,71,33,M,400m,1/4/19,Track C,,3,203.08,3,FALSE,Asphalt,Nice atmosphere,35,308.15
2799,Snyder,73,28,M,200m,7/14/21,Arena D,,4,50.47,2,FALSE,Dirt,Windy day,25,298.15
2804,Marshall,70,30,M,400m,5/21/21,Track C,,2,84.79,3,FALSE,Grass,Close finish,19,292.15
2806,Armstrong,87,33,M,1500m,12/24/23,Field B,,1,157.26,3,TRUE,Dirt,Cold day,25,298.15
2808,Brimage,78,24,M,200m,4/6/19,Field B,,1,293.09,5,TRUE,Gravel,Challenging race,34,307.15
2809,Sierra,84,25,M,400m hurdles,7/13/21,Arena D,South Korea,2,56,5,TRUE,Sand,Rainy event,34,307.15
2811,Chipman,68,25,M,200m,6/2/19,Arena D,Spain,4,126.82,1,TRUE,Grass,Rainy event,36,309.15
2813,Hardin,72,27,M,3000m,8/11/21,Track C,Mexico,3,189.76,2,FALSE,Track,Amazing crowd,33,306.15
2814,Stovall,74,30,M,1500m,5/1/21,Stadium A,India,2,290.17,4,FALSE,Asphalt,Hot weather,37,310.15
2817,Case,62,35,M,3000m,7/29/23,Field B,Vietnam,5,253.5,2,FALSE,Sand,Enjoyed the event,33,306.15
2819,Pullen,84,21,M,1500m,4/12/20,Stadium A,Mexico,5,195.7,1,TRUE,Track,Great race,31,304.15
2823,Greenhill,63,26,M,100m,9/28/19,Track C,Spain,2,116.65,2,TRUE,Sand,New personal record!,21,294.15
2824,Gatson,69,30,M,200m,2/24/19,Track C,Canada,5,231.81,1,TRUE,Gravel,Close finish,16,289.15
2826,Krause,80,20,M,400m,9/1/20,Stadium A,India,1,282.04,1,TRUE,Sand,Challenging race,33,306.15
2828,Flores,69,21,M,110m hurdles,2/14/22,Stadium A,China,2,219.16,3,TRUE,Gravel,Messy track,16,289.15
2829,Troutman,66,20,M,110m hurdles,5/24/20,Track C,Brazil,1,230.49,2,FALSE,Turf,Challenging race,16,289.15
2831,Holton,66,22,M,400m,8/13/19,Track C,Mexico,4,155.9,4,TRUE,Track,Amazing crowd,20,293.15
2834,Shepherd,71,33,M,400m hurdles,3/16/22,Field B,China,4,160.27,4,TRUE,Gravel,Enjoyed the event,20,293.15
2835,Bland,77,29,M,3000m,10/27/20,Arena D,Vietnam,5,160.04,1,FALSE,Track,Close finish,30,303.15
2836,Daniel,75,32,M,400m,3/27/20,Field B,Vietnam,5,111.91,4,FALSE,Gravel,Cold day,25,298.15
2837,Connolly,65,32,M,200m,10/8/23,Field B,Spain,1,293.09,4,FALSE,Dirt,New personal record!,34,307.15
2839,Baker,68,27,M,100m,6/15/20,Arena D,UK,3,74.34,5,FALSE,Concrete,Fast race,30,303.15
2840,Rehberg,68,32,M,1500m,9/7/20,Stadium A,China,5,108.46,3,TRUE,Sand,Fast race,22,295.15
2842,Bass,84,34,M,1500m,7/3/22,Stadium A,Mexico,3,94.89,5,FALSE,Dirt,Windy day,19,292.15
2843,Steadman,88,20,M,100m,11/16/19,Arena D,Brazil,4,151.99,2,FALSE,Dirt,Great event,36,309.15
2847,Azevedo,63,29,M,400m,12/22/21,Field B,Vietnam,2,158.7,5,FALSE,Sand,Great event,20,293.15
